Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
300855.0,316305.9242424242,15450.924242424197,Mês 14,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
299892.0,315907.3383838384,16015.338383838418,Mês 15,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
298962.0,314662.0303795531,15700.030379553093,Mês 16,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
307631.0,313361.89220487705,5730.892204877047,Mês 17,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
306369.0,311592.41871229897,5223.418712298968,Mês 18,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
313759.0,309977.5195613671,-3781.4804386328906,Mês 19,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
318387.0,308848.5137822929,-9538.486217707105,Mês 20,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
314327.0,308631.088521041,-5695.911478959024,Mês 21,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
311110.0,308407.40724320675,-2702.592756793252,Mês 22,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
308847.0,308659.8584854412,-187.14151455881074,Mês 23,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
304034.0,309267.9264791837,5233.9264791837195,Mês 24,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
300774.0,308689.9023578658,7915.902357865823,Mês 25,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
293340.0,306185.11596220627,12845.11596220627,Mês 26,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
288127.0,305600.5709546656,17473.5709546656,Mês 27,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
285947.0,305196.6658358301,19249.665835830092,Mês 28,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
280655.0,304862.45886264846,24207.458862648462,Mês 29,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
275447.0,304571.306522432,29124.306522432016,Mês 30,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
267963.0,304194.0984192737,36231.09841927368,Mês 31,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
262578.0,303667.7413795557,41089.74137955572,Mês 32,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
260762.0,302989.3286981021,42227.328698102094,Mês 33,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
261439.0,302274.1476008713,40835.14760087128,Mês 34,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
252753.0,301529.568889096,48776.56888909597,Mês 35,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
252947.0,300869.132066097,47922.132066096994,Mês 36,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2018.0
131572.0,131168.5,-403.5,Mês 13,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
128612.0,130778.90909090909,2166.9090909090883,Mês 14,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
128380.0,130272.85606060606,1892.8560606060637,Mês 15,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
127355.0,129544.25918273647,2189.2591827364668,Mês 16,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
126636.0,128974.33352464034,2338.333524640344,Mês 17,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
123831.0,128693.22389644841,4862.223896448413,Mês 18,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
125992.0,128929.09286834527,2937.0928683452657,Mês 19,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
124359.0,128587.92313861153,4228.923138611528,Mês 20,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
124123.0,128242.8138231327,4119.813823132703,Mês 21,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
123752.0,127899.11095679978,4147.110956799777,Mês 22,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
123033.0,127569.8640824559,4536.864082455897,Mês 23,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
123869.0,127265.52987317319,3396.529873173189,Mês 24,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
120907.0,126815.21165098762,5908.211650987621,Mês 25,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
118963.0,126550.27842111114,7587.278421111143,Mês 26,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
117588.0,126312.27036187833,8724.270361878327,Mês 27,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
118382.0,126079.79218570654,7697.792185706538,Mês 28,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
116137.0,125795.29705393217,9658.297053932169,Mês 29,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
114386.0,125452.55266274433,11066.552662744332,Mês 30,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
111686.0,125080.43248384897,13394.43248384897,Mês 31,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
110188.0,124781.60829543797,14593.608295437967,Mês 32,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
109584.0,124485.74581599933,14901.745815999326,Mês 33,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
109679.0,124191.07181482077,14512.071814820767,Mês 34,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
107697.0,123896.04229647272,16199.042296472719,Mês 35,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
107241.0,123601.37659299537,16360.376592995366,Mês 36,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2015.0
139663.0,143131.80303030304,3468.803030303039,Mês 13,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
139555.0,143565.1616161616,4010.161616161611,Mês 14,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
137357.0,143964.96686562593,6607.966865625931,Mês 15,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
139279.0,144012.39682175286,4733.39682175286,Mês 16,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
138262.0,144454.28978451484,6192.28978451484,Mês 17,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
137613.0,144978.1290308451,7365.129030845099,Mês 18,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
136724.0,145472.462126656,8748.462126655999,Mês 19,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
138534.0,145926.14281360782,7392.1428136078175,Mês 20,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
137962.0,146235.39302681683,8273.393026816833,Mês 21,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
137156.0,146450.6898498709,9294.68984987089,Mês 22,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
134508.0,146858.17380969375,12350.173809693748,Mês 23,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
132048.0,147466.66652052398,15418.666520523984,Mês 24,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
129575.0,147726.63374967524,18151.63374967524,Mês 25,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
130470.0,148124.85131070524,17654.851310705242,Mês 26,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
131496.0,148538.87666547103,17042.876665471034,Mês 27,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
133305.0,148968.459023475,15663.459023475007,Mês 28,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
132021.0,149343.39140969608,17322.39140969608,Mês 29,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
133847.0,149711.76057425595,15864.760574255954,Mês 30,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
133601.0,150091.80498417036,16490.80498417036,Mês 31,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
131099.0,150488.22432937624,19389.224329376244,Mês 32,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
129812.0,150903.04862366262,21091.048623662617,Mês 33,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
127450.0,151314.37887115992,23864.37887115992,Mês 34,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
125069.0,151696.3220607354,26627.3220607354,Mês 35,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
125084.0,152070.93886461866,26986.938864618656,Mês 36,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2016.0
298400.0,349978.68181818177,51578.681818181765,Mês 18,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
302473.0,365834.56060606055,63361.56060606055,Mês 19,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
293800.0,377318.9892102846,83518.9892102846,Mês 20,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
291230.0,382866.1867156412,91636.18671564118,Mês 21,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
287000.0,380048.7535768613,93048.75357686129,Mês 22,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
285000.0,393420.7584805044,108420.75848050439,Mês 23,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
284608.0,407639.0337955045,123031.03379550448,Mês 24,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
278694.0,422532.5027694211,143838.5027694211,Mês 25,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
271707.0,437860.79319848394,166153.79319848394,Mês 26,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
268950.0,452441.02122044255,183491.02122044255,Mês 27,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
271707.0,465138.5770740321,193431.5770740321,Mês 28,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
271707.0,475670.75664152525,203963.75664152525,Mês 29,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
268242.0,482384.8031675449,214142.8031675449,Mês 30,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
266879.0,494201.70271026774,227322.70271026774,Mês 31,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
262075.0,507302.47693362867,245227.47693362867,Mês 32,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
259956.0,521371.39671851153,261415.39671851153,Mês 33,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
254239.0,535398.2943393397,281159.2943393397,Mês 34,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
252245.0,547207.4958042086,294962.49580420856,Mês 35,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
248299.0,558728.2408840877,310429.24088408775,Mês 36,Audi,RS Q3 2.5 TFSI Quattro S-tronic 5p,2017.0
131572.0,131168.5,-403.5,Mês 13,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
128612.0,130778.90909090909,2166.9090909090883,Mês 14,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
128380.0,130272.85606060606,1892.8560606060637,Mês 15,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
127355.0,129544.25918273647,2189.2591827364668,Mês 16,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
126636.0,128974.33352464034,2338.333524640344,Mês 17,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
123831.0,128693.22389644841,4862.223896448413,Mês 18,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
125992.0,128929.09286834527,2937.0928683452657,Mês 19,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
124359.0,128587.92313861153,4228.923138611528,Mês 20,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
124123.0,128242.8138231327,4119.813823132703,Mês 21,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
123752.0,127899.11095679978,4147.110956799777,Mês 22,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
123033.0,127569.8640824559,4536.864082455897,Mês 23,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
123869.0,127265.52987317319,3396.529873173189,Mês 24,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
120907.0,126815.21165098762,5908.211650987621,Mês 25,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
118963.0,126550.27842111114,7587.278421111143,Mês 26,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
117588.0,126312.27036187833,8724.270361878327,Mês 27,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
118382.0,126079.79218570654,7697.792185706538,Mês 28,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
116137.0,125795.29705393217,9658.297053932169,Mês 29,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
114386.0,125452.55266274433,11066.552662744332,Mês 30,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
111686.0,125080.43248384897,13394.43248384897,Mês 31,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
110188.0,124781.60829543797,14593.608295437967,Mês 32,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
109584.0,124485.74581599933,14901.745815999326,Mês 33,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
109679.0,124191.07181482077,14512.071814820767,Mês 34,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
107697.0,123896.04229647272,16199.042296472719,Mês 35,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
107241.0,123601.37659299537,16360.376592995366,Mês 36,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2015.0
139663.0,143131.80303030304,3468.803030303039,Mês 13,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
139555.0,143565.1616161616,4010.161616161611,Mês 14,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
137357.0,143964.96686562593,6607.966865625931,Mês 15,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
