Indice,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
2994,42514.0,44387.648977081466,0.04407134066616799,Mês 26,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
2995,43162.0,44286.7936923631,0.026059814011470707,Mês 27,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
2996,43727.0,44185.15726583997,0.010477674339423407,Mês 28,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
2997,42745.0,44082.98238352179,0.031301494526185296,Mês 29,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
2998,42685.0,43979.62684312252,0.03032978430648982,Mês 30,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
2999,42695.0,43876.249345507815,0.027667158812690357,Mês 31,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3000,41913.0,43772.39319819313,0.04436316174440224,Mês 32,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3001,41334.0,43670.98722627658,0.05653910161795564,Mês 33,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3002,41328.0,43572.9317995183,0.05431987513352451,Mês 34,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3003,40515.0,43475.83556680558,0.07307998437135829,Mês 35,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3004,39896.0,43377.17905708833,0.08725634291879715,Mês 36,Ford,Fiesta 1.6 16V Flex Mec. 5p,2016.0
3005,40069.0,40053.36363636363,0.00039023593392317264,Mês 13,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3006,39259.0,39984.74242424242,0.018486014015701286,Mês 14,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3007,39427.0,39851.65518824609,0.01077066954741907,Mês 15,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3008,39703.0,39734.38391490664,0.0007904670908153215,Mês 16,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3009,39480.0,39665.780314624666,0.004705681728081714,Mês 17,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3010,39810.0,39691.73079084386,0.0029708417271072664,Mês 18,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3011,39308.0,39732.90201756226,0.010809555753593601,Mês 19,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3012,39088.0,39699.50619299691,0.0156443459117097,Mês 20,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3013,39068.0,39667.25560792969,0.01533878386223231,Mês 21,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3014,38676.0,39642.15606149172,0.024980764853958993,Mês 22,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3015,38368.0,39643.05716891094,0.03323230736319177,Mês 23,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3016,37895.0,39616.88791540212,0.04543839333426889,Mês 24,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3017,37565.0,39531.886918197415,0.05235956124577173,Mês 25,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3018,37425.0,39524.286000150016,0.05609314629659361,Mês 26,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3019,37720.0,39523.29891525047,0.04780750040430718,Mês 27,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3020,37107.0,39514.682013692414,0.06488484689391259,Mês 28,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3021,36834.0,39493.24237210341,0.07219531878436788,Mês 29,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3022,37345.0,39460.09035452559,0.05663650701635007,Mês 30,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3023,36540.0,39429.23494464352,0.07907046920206673,Mês 31,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3024,36399.0,39407.35679939185,0.08264943540734217,Mês 32,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3025,36634.0,39384.90502503874,0.07509158227435545,Mês 33,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3026,36470.0,39361.40781059633,0.07928181548111674,Mês 34,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3027,36377.0,39337.58816252979,0.08138626501717545,Mês 35,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3028,35759.0,39318.78105990404,0.09954923403629963,Mês 36,Ford,Fiesta 1.5 16V Flex Mec. 5p,2015.0
3029,42639.0,43388.106060606064,0.01756856541208902,Mês 13,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3030,42476.0,43527.444444444445,0.02475384792457965,Mês 14,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3031,42123.0,43639.64837771656,0.036005231766886574,Mês 15,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3032,41817.0,43609.86978369554,0.04287418475011454,Mês 16,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3033,41902.0,43483.98400480162,0.03775437938049782,Mês 17,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3034,41595.0,43410.24827913871,0.04364102125588913,Mês 18,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3035,41390.0,43454.11652349111,0.04986993291836457,Mês 19,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3036,40828.0,43534.73259418195,0.06629598790491699,Mês 20,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3037,40905.0,43635.29114948984,0.06674712503336618,Mês 21,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3038,40562.0,43861.21471137694,0.08133757485767316,Mês 22,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3039,40934.0,44003.37228709808,0.0749834437655269,Mês 23,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3040,40849.0,44036.89081026973,0.07804085314866292,Mês 24,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3041,41416.0,43934.2167675093,0.06080299322747973,Mês 25,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3042,41050.0,43983.17883803594,0.0714538084783421,Mês 26,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3043,40864.0,44053.19501166278,0.07804412225094895,Mês 27,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3044,40402.0,44149.63554445364,0.09275866403776145,Mês 28,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3045,40955.0,44253.10867577884,0.08053006167205087,Mês 29,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3046,41508.0,44339.83499956411,0.06822383635839142,Mês 30,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3047,41168.0,44404.86897412308,0.07862584954632426,Mês 31,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3048,40649.0,44458.63238352984,0.09372019935373167,Mês 32,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3049,40790.0,44504.201287553646,0.09105666309275914,Mês 33,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3050,40781.0,44544.29498392277,0.09228059596191297,Mês 34,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3051,40501.0,44606.18051017596,0.10135997901720846,Mês 35,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3052,39352.0,44687.80007915685,0.1355915856667221,Mês 36,Ford,Fiesta 1.5 16V Flex Mec. 5p,2016.0
3053,129903.0,132870.4090909091,0.022843268368775843,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3054,129561.0,132567.89393939395,0.023208326111977762,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3055,128473.0,132163.00665748396,0.028722040097794544,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3056,129587.0,131658.93449647998,0.015988752702662937,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3057,128847.0,131018.36828222542,0.01685229987679511,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3058,125927.0,130864.20721640965,0.03920689936558201,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3059,125221.0,130481.70299461472,0.04201134789384147,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3060,123510.0,130096.0364314756,0.05332391248866975,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3061,122758.0,129785.9036051106,0.057250066025111145,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3062,120718.0,129644.19454428415,0.07394253172090454,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3063,118959.0,129731.76866294997,0.0905586686417166,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3064,121647.0,129540.82834188538,0.06489127016601628,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3065,118779.0,128770.94873215008,0.08412218264297627,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3066,116425.0,128496.35534715554,0.10368353315143256,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3067,115620.0,128252.4000604214,0.10925791437832032,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3068,115237.0,128026.31109977548,0.11098268004005211,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3069,114753.0,127795.6895997799,0.11365881153242094,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3070,114219.0,127517.43582994572,0.11642927910370186,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3071,112488.0,127260.21536601392,0.13132258877403738,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3072,112134.0,126988.24346038158,0.13246868443452992,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3073,111704.0,126690.23744986962,0.13416025791260489,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3074,112498.0,126368.37366834113,0.12329440228573954,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3075,113581.0,126049.87455985088,0.10977958073842353,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3076,113175.0,125792.68635897226,0.11148828238544081,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2015.0
3077,139005.0,143131.65151515152,0.029687072516467173,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3078,139578.0,143597.06565656565,0.028794406400476105,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3079,137995.0,143762.7397459443,0.041796729924593656,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3080,139810.0,143535.49918375676,0.02664687206749707,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3081,141648.0,143472.02359723652,0.012877157441238274,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3082,137609.0,143806.0637614024,0.04503385506327629,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3083,140211.0,144807.78290768858,0.032784752321063135,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3084,136184.0,144962.0267499458,0.06445710766276361,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3085,133621.0,145135.46780139385,0.08617259114505844,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3086,135446.0,145527.31222984218,0.0744304906002553,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3087,132967.0,146220.91687074024,0.09967824250182558,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3088,131983.0,146668.49674512667,0.11126809320235691,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3089,133742.0,146560.06156836578,0.09584170693099985,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3090,135503.0,146927.9908929383,0.08431540920081702,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3091,134821.0,147361.45071691612,0.09301555927426827,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3092,136656.0,147823.13444498024,0.0817171177627052,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3093,138551.0,148226.93243416355,0.06983661203573811,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3094,140474.0,148556.9727228481,0.05754070306852579,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3095,142352.0,148851.75122575386,0.0456597113195028,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3096,138312.0,149241.32470180502,0.07901935263610545,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3097,135545.0,149609.65765225817,0.10376375116941366,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3098,135145.0,149943.04523566077,0.1094975414233658,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3099,134311.0,150267.308262708,0.11880120215550466,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3100,136407.0,150646.0720859696,0.1043866670036698,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2016.0
3101,155012.0,156975.68181818182,0.012667934212717877,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3102,153260.0,156515.98484848486,0.021244844372209727,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3103,152607.0,155973.37304866852,0.022059099835974257,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3104,152601.0,155336.80042852773,0.017927801446436967,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3105,154676.0,155093.21694794597,0.0026973605985800633,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3106,155020.0,154398.87228769177,0.004006758562174077,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3107,155300.0,154074.78166729468,0.00788936466648629,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3108,152762.0,153511.16664520348,0.004904142687340335,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3109,152317.0,153406.50805511393,0.007152898593813726,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3110,150783.0,153005.78902687924,0.01474164214055457,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3111,149835.0,152629.3375321823,0.018649431255596566,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3112,150310.0,152214.2905834859,0.012669087775170727,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3113,146499.0,151635.9399155793,0.03506467563313952,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3114,144308.0,151245.67953570522,0.04807550195211089,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3115,142958.0,150870.53642514657,0.05534867880878695,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3116,142172.0,150494.80547077916,0.058540398044475424,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3117,141771.0,150090.74742841948,0.058684409564857945,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3118,140141.0,149720.42482868387,0.06835561918841646,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3119,138584.0,149306.761109567,0.07737373080274068,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3120,137061.0,148899.1196915243,0.08637117554610214,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3121,135877.0,148452.7713063144,0.0925526123355269,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3122,134795.0,148045.07831694034,0.09829799560028446,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3123,133548.0,147641.6565106706,0.1055325164784992,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3124,132238.0,147249.39427206945,0.11351800747190254,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3125,156899.0,160629.60606060605,0.02377711814993116,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3126,155967.0,160659.83838383836,0.03008866224161752,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3127,155547.0,160499.65090296906,0.03184022130268706,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3128,155437.0,160298.2870625446,0.03127496710914781,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3129,157121.0,159980.28750699523,0.018197997129570383,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3130,155079.0,159983.47202099554,0.03162563610157108,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3131,153546.0,159856.55345601137,0.041098781186168144,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3132,152291.0,159683.91330780537,0.048544650096232676,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3133,151314.0,159943.6861349241,0.05703164370067604,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3134,150292.0,159735.44778436402,0.0628340017057729,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3135,148740.0,159873.87152293883,0.07485458869798865,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3136,146790.0,159816.77979023423,0.08874432720372115,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3137,145004.0,159531.17847134292,0.10018467401825414,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3138,143178.0,159464.75770490878,0.11375181735258759,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3139,142153.0,159432.5381268306,0.12155591599776715,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3140,141894.0,159409.9213758266,0.123443707104082,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3141,140957.0,159385.5572921012,0.13073885860298676,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3142,139758.0,159325.99765444407,0.14001343504088548,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3143,138851.0,159274.2934987904,0.1470878387537028,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3144,137603.0,159208.31770321992,0.15701196705900247,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3145,137144.0,159110.19569998627,0.16016884223871458,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3146,138581.0,159056.08767133264,0.1477481593532493,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3147,138174.0,158977.65779065763,0.15056130524308212,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3148,141995.0,158933.32723277493,0.11928819488555885,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3149,160420.0,162300.33333333334,0.011721314881768752,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3150,159649.0,162096.94444444444,0.01533329018311695,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3151,158094.0,161893.2441077441,0.02403155153101385,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3152,156588.0,161650.22194163862,0.0323282878741578,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3153,154933.0,161343.7418970853,0.04137751090526423,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3154,153511.0,161044.78871912166,0.049076539916498865,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3155,152070.0,160628.2719713631,0.05627850313252521,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3156,151538.0,160703.50166893713,0.060483190149910424,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3157,150607.0,160401.65920639812,0.06503455487725088,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3158,152734.0,160299.285847152,0.04953242792797937,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3159,155859.0,160122.21261635117,0.027353008914154275,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3160,161002.0,159905.88986101895,0.0068080529371128936,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3161,163947.0,159581.38925013575,0.02662818319252107,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3162,165126.0,159366.61566416445,0.034878724948436655,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3163,169395.0,159160.69615264426,0.060416800067037035,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3164,178633.0,158967.0334952694,0.1100914528935337,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3165,179951.0,158781.47318755483,0.11764050665150606,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3166,183640.0,158591.01163659233,0.13640268113378168,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3167,189762.0,158390.11535102263,0.16532227025946908,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3168,192239.0,158145.4369214596,0.1773498773846119,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3169,194415.0,157936.89122184608,0.18763011484789716,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3170,196982.0,157711.0787703445,0.19936299372356614,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3171,200792.0,157500.31484901224,0.21560463141453723,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3172,203448.0,157299.38107510278,0.22683250228509114,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3173,185834.0,179811.92424242423,0.03240567257647026,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3174,186087.0,181053.74747474748,0.027047846035738784,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3175,192446.0,181832.83340985616,0.055148803249450956,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3176,202549.0,182934.6564381186,0.09683752357148837,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3177,205478.0,184528.53410868716,0.10195478781822305,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3178,212878.0,186220.65934650044,0.12522355834562313,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3179,216434.0,187944.0747798566,0.13163331648513357,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3180,217500.0,189418.9472055512,0.12910828871010943,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3181,220753.0,190646.62219224143,0.1363803790107431,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3182,223476.0,191373.6154833336,0.14365025558299957,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3183,225731.0,192095.57825665773,0.14900665723069617,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3184,227945.0,193795.4248869989,0.1498149777928935,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3185,233890.0,195325.9668369997,0.16488106872033992,Mês 25,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3186,237256.0,196683.0631450757,0.17100910769348007,Mês 26,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3187,237656.0,198050.7581841587,0.16664945053287647,Mês 27,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3188,235905.0,199329.1887829443,0.15504466296626063,Mês 28,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3189,238688.0,200530.30455212452,0.15986432266337428,Mês 29,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3190,239139.0,201724.68149214485,0.15645427348887112,Mês 30,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3191,235374.0,202948.7665333701,0.13776047255274543,Mês 31,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3192,232682.0,204241.72461303484,0.12222808548562056,Mês 32,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3193,231624.0,205596.4890025755,0.11236966375429365,Mês 33,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3194,230872.0,206989.49481879955,0.10344478837277996,Mês 34,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3195,228353.0,208321.50720473897,0.08772160994276856,Mês 35,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3196,224986.0,209540.85464084215,0.06864936200100383,Mês 36,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3197,150566.0,149637.68181818182,0.006165523304186712,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3198,149822.0,148411.3484848485,0.009415516513939811,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
