Indice,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
1164,44704.0,45646.30372299383,0.0210787339610287,Mês 16,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1165,44482.0,45713.07903324331,0.0276758921191338,Mês 17,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1166,43475.0,45737.33561934692,0.0520376220666342,Mês 18,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1167,43343.0,45775.36358762584,0.0561189485643781,Mês 19,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1168,43330.0,45760.81055326132,0.056099943532456,Mês 20,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1169,42585.0,45740.46143269976,0.0740979554467479,Mês 21,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1170,41816.0,45709.83321875808,0.0931182614013315,Mês 22,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1171,41966.0,45669.06932032125,0.0882397493285338,Mês 23,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1172,42545.0,45697.65843034802,0.0741017376976852,Mês 24,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2015.0
1185,48563.0,48873.25,0.0063886086114943,Mês 13,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1186,49144.0,48842.85416666666,0.006127825031201,Mês 14,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1187,48375.0,48802.84201388889,0.0088442793568762,Mês 15,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1188,49046.0,48752.82884837963,0.0059774732214731,Mês 16,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1189,49726.0,48690.897919077936,0.0208161139227378,Mês 17,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1190,49541.0,48616.47274566776,0.0186618609703526,Mês 18,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1191,48121.0,48545.095474473404,0.0088131060134536,Mês 19,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1192,47864.0,48475.52009734619,0.012776201264963,Mês 20,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1193,48374.0,48412.31343879171,0.0007920254432486,Mês 21,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1194,49038.0,48470.75622535768,0.0115674329018784,Mês 22,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1195,49035.0,48482.73591080416,0.0112626509471977,Mês 23,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1196,49206.0,48575.88057003784,0.0128057438109611,Mês 24,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2016.0
1209,51789.0,52702.41666666666,0.017637271750114,Mês 13,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1210,51685.0,52711.45138888889,0.0198597540657616,Mês 14,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1211,51326.0,52671.23900462963,0.026209698878339,Mês 15,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1212,52006.0,52632.09225501544,0.012038846575692,Mês 16,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1213,52704.0,52575.18327626672,0.0024441545942107,Mês 17,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1214,53423.0,52499.03188262228,0.0172953244366231,Mês 18,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1215,53025.0,52447.70120617413,0.0108872945558862,Mês 19,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1216,52702.0,52443.75964002198,0.0049000106253656,Mês 20,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1217,52605.0,52444.07294335715,0.0030591589514847,Mês 21,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1218,52359.0,52446.662355303575,0.0016742557211477,Mês 22,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1219,53103.0,52460.21755157887,0.012104446988327,Mês 23,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1220,52854.0,52493.98568087711,0.0068114867204543,Mês 24,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1233,54632.0,54605.833333333336,0.0004789622687557,Mês 13,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1234,54304.0,54702.90277777778,0.0073457347115825,Mês 14,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1235,53978.0,54821.31134259259,0.0156232417390898,Mês 15,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1236,53654.0,54970.42062114197,0.0245353677478281,Mês 16,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1237,53903.0,55071.62233957047,0.0216800983168,Mês 17,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1238,53579.0,55120.92420120135,0.0287785177252533,Mês 18,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1239,53519.0,55113.83455130146,0.0297994086455549,Mês 19,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1240,53012.0,55123.32076390991,0.0398272233439582,Mês 20,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1241,52895.0,55118.93082756907,0.0420442542313842,Mês 21,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1242,52615.0,55134.59172986649,0.0478873273755866,Mês 22,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1243,52119.0,55127.8910406887,0.0577311736734914,Mês 23,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1244,51747.0,55073.04862741276,0.0642751971595022,Mês 24,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1257,58125.0,58539.333333333336,0.0071283154121864,Mês 13,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1258,58067.0,58573.86111111111,0.0087289012883584,Mês 14,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1259,57754.0,58642.7662037037,0.0153888250805779,Mês 15,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1260,57339.0,58748.24672067901,0.024577455495893,Mês 16,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1261,56785.0,58723.93394740226,0.0341451782583827,Mês 17,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1262,56320.0,58730.09510968578,0.0427928819191367,Mês 18,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1263,55896.0,58769.10303549293,0.0514008701068579,Mês 19,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1264,55289.0,58730.94495511735,0.0622537024564986,Mês 20,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1265,55210.0,58687.10703471045,0.0629796601106764,Mês 21,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1266,55622.0,58633.78262093633,0.0541473269737932,Mês 22,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1267,55896.0,58607.76450601436,0.0485144644699864,Mês 23,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1268,56965.0,58633.32821484889,0.0292868992337204,Mês 24,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1281,48710.0,49271.16666666666,0.0115205638814752,Mês 13,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1282,48459.0,49282.93055555556,0.0170026322366446,Mês 14,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1283,47890.0,49294.42476851852,0.0293260548865842,Mês 15,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1284,46740.0,49357.96016589506,0.0560111289237283,Mês 16,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1285,47757.0,49434.04017971965,0.0351161123964999,Mês 17,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1286,46620.0,49465.21019469629,0.061029819706055,Mês 18,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1287,45473.0,49503.56104425431,0.08863635661281,Mês 19,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1288,45512.0,49491.52446460884,0.0874390153060476,Mês 20,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1289,46167.0,49447.484836659576,0.0710569202386894,Mês 21,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1290,45326.0,49398.94190638121,0.089858842747677,Mês 22,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1291,44704.0,49340.687065246304,0.1037197357114867,Mês 23,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1292,44380.0,49356.2443206835,0.1121280829356354,Mês 24,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1305,50883.0,51876.583333333336,0.0195268229729641,Mês 13,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1306,51483.0,51829.21527777778,0.006724846605244,Mês 14,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1307,50348.0,51788.14988425926,0.0286039144406781,Mês 15,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1308,49759.0,51754.49570794753,0.0401032116390507,Mês 16,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1309,49424.0,51716.87035027649,0.0463918410140112,Mês 17,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1310,48054.0,51659.1928794662,0.0750237832327423,Mês 18,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1311,49854.0,51580.37561942171,0.0346286279821421,Mês 19,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1312,49067.0,51485.906921040194,0.0492980398442984,Mês 20,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1313,49128.0,51444.39916446021,0.0471502842464624,Mês 21,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1314,49457.0,51400.18242816522,0.0392903416738828,Mês 22,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1315,49355.0,51428.864297179,0.0420193353698511,Mês 23,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1316,48908.0,51516.602988610575,0.0533369385092536,Mês 24,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1329,57515.0,57494.333333333336,0.0003593265524935,Mês 13,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1330,57478.0,57504.694444444445,0.000464428902266,Mês 14,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1331,57198.0,57462.50231481482,0.0046243280327077,Mês 15,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1332,57948.0,57387.12750771605,0.009678893012424,Mês 16,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1333,58739.0,57419.388133359054,0.0224656849221291,Mês 17,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1334,59536.0,57445.58714447231,0.0351117450874712,Mês 18,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1335,57941.0,57409.552739845,0.0091722141515507,Mês 19,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1336,58113.0,57403.59880149875,0.0122072720131682,Mês 20,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1337,56950.0,57403.06536829032,0.0079554937364411,Mês 21,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1338,55894.0,57415.98748231451,0.0272298901906198,Mês 22,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1339,56696.0,57463.56977250738,0.0135383408442813,Mês 23,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1340,56696.0,57451.36725354967,0.0133231136861449,Mês 24,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1353,59392.0,60031.083333333336,0.010760427891523,Mês 13,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1354,58736.0,60073.256944444445,0.0227672457171827,Mês 14,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1355,58433.0,60142.36168981482,0.0292533617958143,Mês 15,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1356,58318.0,60239.14183063272,0.0329425191301608,Mês 16,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1357,58555.0,60276.236983185445,0.029395217883792,Mês 17,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1358,58168.0,60247.34006511756,0.0357471473166958,Mês 18,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1359,57746.0,60147.36840387736,0.0415850172111896,Mês 19,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1360,57314.0,60168.14910420047,0.0497984629270417,Mês 20,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1361,56968.0,60174.16152955051,0.0562800437008585,Mês 21,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1362,56742.0,60216.34165701306,0.0612305110326223,Mês 22,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1363,56375.0,60225.87012843081,0.0683081175774866,Mês 23,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1364,55842.0,60185.52597246671,0.0777824213399719,Mês 24,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1377,62635.0,62395.083333333336,0.0038303930177482,Mês 13,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1378,62097.0,62447.42361111111,0.0056431649050857,Mês 14,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1379,61572.0,62541.95891203704,0.0157532468010952,Mês 15,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1380,60774.0,62653.538821373455,0.0309266926872257,Mês 16,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1381,60113.0,62779.33372315458,0.0443553594589287,Mês 17,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1382,59515.0,62820.028200084125,0.055532692599918,Mês 18,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1383,58804.0,62900.530550091135,0.069664147848635,Mês 19,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1384,58308.0,62918.40809593206,0.0790699062895668,Mês 20,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1385,57893.0,62884.942103926405,0.0862270413336051,Mês 21,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1386,58552.0,62823.77061258694,0.0729568693227718,Mês 22,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1387,59249.0,62760.91816363585,0.0592738808019687,Mês 23,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1388,59649.0,62740.41134393884,0.0518267086445512,Mês 24,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1401,40175.0,38839.25,0.0332482887367766,Mês 13,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1402,39654.0,38855.85416666666,0.020127750878432,Mês 14,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1403,39708.0,38880.67534722222,0.0208352133770973,Mês 15,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1404,39210.0,38948.48162615741,0.0066696856374035,Mês 16,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1405,39488.0,39062.855095003855,0.0107664329668796,Mês 17,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1406,39819.0,39149.759686254176,0.0168070597891916,Mês 18,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1407,38863.0,39204.739660108695,0.0087934451820161,Mês 19,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1408,38712.0,39217.884631784415,0.0130679022469625,Mês 20,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1409,38967.0,39207.29168443312,0.0061665430860245,Mês 21,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1410,38344.0,39191.89932480254,0.0221129596495551,Mês 22,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1411,37985.0,39169.22426853609,0.03117610289683,Mês 23,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1412,38444.0,39128.15962424743,0.0177962653274225,Mês 24,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
1425,52447.0,53879.16666666666,0.0273069320774621,Mês 13,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1426,51250.0,53950.34722222222,0.0526897018970189,Mês 14,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1427,50088.0,54012.70949074074,0.0783562827571621,Mês 15,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1428,50291.0,54024.1852816358,0.0742316772709988,Mês 16,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1429,50375.0,54030.784055105454,0.0725713956348477,Mês 17,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1430,49258.0,53982.099393030905,0.0959052213453836,Mês 18,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1431,48541.0,53920.60767578348,0.1108260578847465,Mês 19,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1432,48510.0,53795.24164876544,0.1089515903682836,Mês 20,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1433,48210.0,53685.01178616256,0.113565894755498,Mês 21,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1434,47389.0,53649.09610167611,0.1321001941732492,Mês 22,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1435,47545.0,53669.93744348245,0.1288240076450194,Mês 23,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1436,47820.0,53768.59889710599,0.1243956272920533,Mês 24,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2015.0
1449,56763.0,57760.583333333336,0.0175745350551122,Mês 13,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1450,57537.0,57761.131944444445,0.0038954402287996,Mês 14,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1451,57714.0,57708.64293981482,9.282080925221768e-05,Mês 15,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1452,58467.0,57609.86318479938,0.0146601812167653,Mês 16,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1453,59280.0,57492.35178353266,0.030156009049719,Mês 17,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1454,60093.0,57354.54776549372,0.0455702367082069,Mês 18,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1455,60285.0,57212.8434126182,0.0509605471905416,Mês 19,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1456,58555.0,57185.163697003045,0.0233940108102972,Mês 20,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1457,57383.0,57155.5106717533,0.0039644028413763,Mês 21,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1458,56297.0,57213.88656106607,0.0162865971733142,Mês 22,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1459,57010.0,57291.54377448825,0.0049384980615374,Mês 23,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1460,57690.0,57312.08908902894,0.0065507178188778,Mês 24,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2017.0
1473,60961.0,61690.16666666666,0.0119611992366702,Mês 13,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1474,60839.0,61732.84722222222,0.0146920104245996,Mês 14,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1475,60818.0,61796.83449074074,0.0160944866773116,Mês 15,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1476,60467.0,61886.07069830247,0.0234685150297264,Mês 16,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1477,60817.0,61915.07658982767,0.0180554218364548,Mês 17,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1478,59782.0,61879.332972313314,0.0350830178366952,Mês 18,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1479,58590.0,61771.11072000609,0.0542944311316963,Mês 19,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1480,57670.0,61734.11994667327,0.0704719949137033,Mês 20,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1481,56935.0,61756.9632755627,0.0846924260220023,Mês 21,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1482,56603.0,61795.12688185959,0.0917288285401761,Mês 22,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1483,56320.0,61819.80412201456,0.0976527720528153,Mês 23,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1484,55715.0,61772.45446551577,0.1087221478150547,Mês 24,Chevrolet,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,2018.0
1497,56152.0,55648.16666666666,0.0089726694210952,Mês 13,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1498,55899.0,55597.01388888889,0.0054023526558813,Mês 14,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1499,54667.0,55561.7650462963,0.0163675534837525,Mês 15,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1500,54240.0,55532.57880015432,0.0238307300913406,Mês 16,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1501,54069.0,55521.62703350052,0.0268661716233057,Mês 17,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1502,53898.0,55527.67928629222,0.0302363591653163,Mês 18,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1503,52404.0,55546.985893483245,0.0599760684963599,Mês 19,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1504,52100.0,55568.81805127351,0.0665800009841365,Mês 20,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1505,51890.0,55573.719555546304,0.0709909338128021,Mês 21,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1506,52614.0,55568.86285184183,0.0561611520097661,Mês 22,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1507,51959.0,55520.35142282865,0.0685415697536259,Mês 23,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1508,51183.0,55505.2140413977,0.0844462818005529,Mês 24,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2015.0
1521,53177.0,56251.25,0.057811647892886,Mês 13,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1522,53155.0,56103.35416666666,0.0554671087699493,Mês 14,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1523,52382.0,55961.13368055556,0.0683275491687137,Mês 15,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1524,53101.0,55914.894820601854,0.0529913715485933,Mês 16,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1525,53829.0,55765.05272231867,0.0359667228133287,Mês 17,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1526,54573.0,55683.05711584523,0.0203407750324378,Mês 18,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1527,52741.0,55601.47854216566,0.0542363349607641,Mês 19,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
1528,51975.0,55534.68508734614,0.0684884095689492,Mês 20,Chevrolet,SPIN ACTIV 1.8 8V Econo. Flex 5p Mec.,2016.0
