Indice,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
2114,45529.0,52738.79000316658,0.15835599295320735,Mês 30,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2115,46378.0,52729.31621448183,0.13694674661438241,Mês 31,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2116,45036.0,52724.67464154985,0.17072285819233168,Mês 32,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2117,45511.0,52722.25033275086,0.15845071153679025,Mês 33,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2118,45617.0,52720.3061763635,0.15571620615918402,Mês 34,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2119,44755.0,52722.14736660081,0.1780169225025318,Mês 35,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2120,44627.0,52729.7585734307,0.18156628438906267,Mês 36,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2015.0
2121,54092.0,55687.25,0.029491422021740737,Mês 13,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2122,52814.0,55625.270833333336,0.05322965185998667,Mês 14,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2123,52384.0,55580.37673611111,0.06101818754030065,Mês 15,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2124,52219.0,55551.90813078704,0.06382558323190862,Mês 16,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2125,51986.0,55526.56714168596,0.06810616592324784,Mês 17,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2126,51985.0,55585.61440349312,0.06926256426840666,Mês 18,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2127,51494.0,55548.33227045088,0.07873407135687426,Mês 19,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2128,51017.0,55522.69329298845,0.08831748815078208,Mês 20,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2129,50388.0,55498.75106740416,0.10142794052957375,Mês 21,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2130,50387.0,55404.39698968784,0.09957721217154902,Mês 22,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2131,50467.0,55383.59673882849,0.09742201317352907,Mês 23,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2132,49552.0,55423.3964670642,0.118489596122542,Mês 24,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2133,50232.0,55528.17950598621,0.10543437462148057,Mês 25,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2134,50470.0,55514.92363148506,0.09995885935179427,Mês 26,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2135,50134.0,55505.72803133104,0.1071474055796673,Mês 27,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2136,49459.0,55499.507305932704,0.12213161014037292,Mês 28,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2137,50030.0,55495.14057052818,0.10923726904913411,Mês 29,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2138,50681.0,55492.52168959836,0.09493738658665696,Mês 30,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2139,50414.0,55484.76396344046,0.10058245652875118,Mês 31,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2140,49494.0,55479.46660452293,0.12093317582985678,Mês 32,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2141,49370.0,55475.86438048413,0.12367560017184781,Mês 33,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2142,50016.0,55473.957156574135,0.1091242233800011,Mês 34,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2143,49677.0,55479.75383714799,0.11680966719302674,Mês 35,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2144,50120.0,55487.76692867462,0.1070983026471392,Mês 36,Fiat,Idea Advent./ Adv.LOCKER 1.8 mpi Flex 5p,2016.0
2145,48763.0,46943.583333333336,0.03731141780995149,Mês 13,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2146,48860.0,46981.881944444445,0.038438764952017083,Mês 14,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2147,48950.0,47028.20543981482,0.039260358737184524,Mês 15,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2148,48940.0,47089.72255979938,0.03780705844300405,Mês 16,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2149,49125.0,47167.532773116,0.03984666110705344,Mês 17,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2150,48975.0,47221.49383754233,0.03580410745191771,Mês 18,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2151,48863.0,47265.368324004194,0.032696143830624524,Mês 19,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2152,48695.0,47308.81568433788,0.028466666303770777,Mês 20,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2153,49304.0,47326.1336580327,0.04011573791106813,Mês 21,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2154,49250.0,47339.64479620209,0.03878893814818091,Mês 22,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2155,49187.0,47330.8651958856,0.037736288127236894,Mês 23,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2156,48959.0,47308.6039622094,0.03370975791561504,Mês 24,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2157,48713.0,47192.65429239351,0.031210266409510558,Mês 25,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2158,48565.0,47213.41020564853,0.027830532160022074,Mês 26,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2159,47854.0,47232.70422741553,0.012983152350576087,Mês 27,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2160,47667.0,47249.745793048925,0.008753523547759972,Mês 28,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2161,47480.0,47263.08106248639,0.004568638111070178,Mês 29,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2162,47285.0,47271.04341993392,0.0002951587198070944,Mês 30,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2163,47171.0,47275.172551799886,0.002208402446415927,Mês 31,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2164,46122.0,47275.98957078286,0.025020371423244044,Mês 32,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2165,46755.0,47273.254061319945,0.011084462866430228,Mês 33,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2166,46938.0,47268.84742826055,0.007048605144244599,Mês 34,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2167,46733.0,47262.947647598754,0.011339902159047226,Mês 35,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2168,47352.0,47257.287851908186,0.0020001720749242696,Mês 36,Fiat,Idea ELX 1.4 mpi Fire Flex 8V 5p,2015.0
2169,44611.0,43854.083333333336,0.016967041013800727,Mês 13,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2170,44666.0,43963.09027777778,0.01573701970676172,Mês 14,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2171,43891.0,44079.59780092593,0.004296958395250211,Mês 15,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2172,43932.0,44199.56428433642,0.006090418927807031,Mês 16,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2173,43143.0,44220.02797469779,0.024964141916366277,Mês 17,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2174,42849.0,44267.863639255935,0.03311310974015577,Mês 18,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2175,42772.0,44273.1022758606,0.03509544271627695,Mês 19,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2176,42703.0,44274.19413218232,0.03679353048222181,Mês 20,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2177,42499.0,44268.62697653084,0.04163926154805616,Mês 21,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2178,41715.0,44232.34589124175,0.06034629968217064,Mês 22,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2179,41563.0,44186.29138217856,0.06311602584458682,Mês 23,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2180,41126.0,44132.31566402677,0.0731001231344349,Mês 24,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2181,41336.0,44162.59196936234,0.06838087791180415,Mês 25,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2182,40913.0,44188.30102236475,0.08005526415478578,Mês 26,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2183,40813.0,44207.06858441367,0.08316145797695998,Mês 27,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2184,41158.0,44217.69114970431,0.07434013192342463,Mês 28,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2185,41036.0,44219.2017218183,0.07757095530310709,Mês 29,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2186,40541.0,44219.13286741168,0.09072624916533092,Mês 30,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2187,40556.0,44215.07196975799,0.09022270366303363,Mês 31,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2188,40678.0,44210.23611091611,0.08683406536496648,Mês 32,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2189,40528.0,44204.90627581059,0.09072508576319055,Mês 33,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2190,40676.0,44199.59621741723,0.08662592726465805,Mês 34,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2191,39745.0,44196.867077931856,0.11201074545054363,Mês 35,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2192,39054.0,44197.7483859113,0.13170861847470933,Mês 36,Fiat,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,2015.0
2193,39097.0,37933.833333333336,0.029750790768260076,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2194,38399.0,37968.15277777778,0.011220271939952056,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2195,38910.0,38006.33217592593,0.02322456499804865,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2196,38835.0,38008.94319058642,0.021270936253729406,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2197,39735.0,37971.35512313529,0.04438517369736277,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2198,38805.0,37959.384716729895,0.02179140016157981,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2199,38515.0,37958.41677645739,0.01445107681533463,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2200,38655.0,37968.28484116217,0.017765234997744996,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2201,38167.0,37981.47524459235,0.004860868169037353,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2202,37461.0,37981.18151497505,0.01388594845239175,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2203,36970.0,37995.44664122297,0.027737263760426473,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2204,37515.0,37994.567194658215,0.012783345186144613,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2205,37439.0,37977.2811275464,0.014377550884008583,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2206,37857.0,37980.90177706415,0.0032728894805227897,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2207,38343.0,37981.96419367135,0.0094159509252966,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2208,37424.0,37979.93352848347,0.0148550002266852,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2209,37089.0,37977.51605664156,0.02395632280842185,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2210,36028.0,37978.02946776708,0.05412538769199186,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2211,36331.0,37979.583197020176,0.045376763563352955,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2212,36304.0,37981.34706540041,0.046202816918257276,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2213,36301.0,37982.43558408693,0.04631926349375863,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2214,36295.0,37982.51561237815,0.04649443759135277,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2215,36386.0,37982.62678716174,0.0438802502930176,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2216,36241.0,37981.55846598997,0.048027329985098885,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2015.0
2217,40615.0,40945.75,0.008143543025975624,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2218,41078.0,40982.47916666666,0.0023253525812683925,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2219,41229.0,41016.01909722222,0.005165803264153412,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2220,40467.0,41054.52068865741,0.014518513570499636,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2221,40135.0,41084.23074604553,0.0236509467060054,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2222,38975.0,41077.66664154932,0.05394911203462005,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2223,39056.0,41043.055528345096,0.05087708747298996,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2224,39571.0,41028.72682237385,0.03683826090758005,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2225,39312.0,40976.95405757168,0.04235231119179085,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2226,39110.0,40935.03356236931,0.04666411563204577,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2227,39291.0,40912.119692566754,0.041259313648590104,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2228,38580.0,40929.54633361399,0.06090063073131123,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2229,39088.0,40998.84186141515,0.04888563910701884,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2230,39223.0,41003.26618319975,0.04538832274940077,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2231,38902.0,41004.9984345775,0.05405887703916254,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2232,39423.0,41004.08004602378,0.04010552332455117,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2233,39973.0,40999.87665913764,0.02568925672673156,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2234,40493.0,40992.84715189532,0.012344038522592124,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2235,40817.0,40985.77886109082,0.004135013868996187,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2236,40025.0,40981.0058054863,0.023885216876609532,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2237,39224.0,40977.029054079,0.04469276601261985,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2238,39318.0,40977.03530378794,0.04219531267582124,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2239,39847.0,40980.53544890616,0.02844719675022354,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2240,39722.0,40986.23676193445,0.031827117515091166,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016.0
2241,43410.0,42795.41666666666,0.014157644168010667,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2242,43015.0,42823.45138888889,0.004453065468118319,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2243,43092.0,42854.1556712963,0.0055194543930126416,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2244,43694.0,42874.41864390432,0.01875729748010439,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2245,43847.0,42848.87019756302,0.022763924611421137,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2246,44422.0,42894.85938069326,0.03437802483694426,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2247,43225.0,42897.347662417706,0.007580158185825203,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2248,43005.0,42911.45996761918,0.0021750966720339676,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2249,42144.0,42926.99829825411,0.01857911679608275,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2250,42717.0,42944.74815644196,0.005331557844463743,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2251,43277.0,42973.64383614545,0.007009639389388144,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2252,42556.0,42957.44748915757,0.009433393391238989,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2253,41970.0,42891.90144658737,0.021965724245588986,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2254,41750.0,42899.941844914094,0.027543517243451353,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2255,41594.0,42906.31604958286,0.03155060945287454,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2256,41502.0,42910.66274777341,0.033942044908038344,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2257,41469.0,42913.6830897625,0.03483766403246996,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2258,41177.0,42919.08416411246,0.04230721432140411,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2259,40934.0,42921.10289606405,0.04854406840435938,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2260,40532.0,42923.08249886792,0.05899246271755461,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2261,40120.0,42924.05104313864,0.06989160127464214,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2262,39779.0,42923.80543854569,0.0790569254769022,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2263,39425.0,42922.06021205433,0.08870159066719933,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2264,39186.0,42917.76157671341,0.09523201083839668,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2017.0
2265,43421.0,44787.0,0.03145943207203888,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2266,43170.0,44787.0,0.037456567060458655,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2267,43032.0,44817.5,0.0414923777653839,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2268,43000.0,44850.375,0.043031976744186046,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2269,43322.0,44834.739583333336,0.03491850753273939,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2270,43046.0,44796.05121527778,0.04065537367648053,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2271,42988.0,44704.13881655093,0.03992134587677787,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2272,42680.0,44686.067051263504,0.047002508230166454,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2273,42469.0,44693.0726388688,0.052369319712467874,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2274,42073.0,44716.245358774526,0.06282521709349288,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2275,41781.0,44733.099138672405,0.07065649789790587,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2276,41576.0,44700.02406689511,0.07514008242483905,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2277,41263.0,44758.7760724697,0.08471938716209922,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2278,40894.0,44756.42407850884,0.09444965223526289,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2279,40382.0,44753.87608505124,0.10826299056637216,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2280,40066.0,44748.57409213885,0.11687151430486821,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2281,39849.0,44740.09068315042,0.12274061289242937,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2282,39755.0,44732.20327480184,0.12519691296193786,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2283,39609.0,44726.88261309551,0.12921009399620068,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2284,39232.0,44728.77792947423,0.14010955162811553,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2285,38949.0,44732.337169325125,0.14848486917058523,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2286,39193.0,44735.60921352982,0.1414183454578577,Mês 34,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2287,39301.0,44737.22286809276,0.1383227619677046,Mês 35,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2288,39812.0,44737.56651221112,0.12372064985961813,Mês 36,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2018.0
2289,45277.0,45369.41666666666,0.002041139356994875,Mês 13,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2290,44580.0,45372.78472222222,0.017783416828672478,Mês 14,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2291,44979.0,45395.01678240741,0.009249133649200932,Mês 15,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2292,45205.0,45437.18484760803,0.0051362647408036005,Mês 16,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2293,44564.0,45516.53358490869,0.021374508233297985,Mês 17,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2294,43902.0,45587.32805031775,0.03838841169691021,Mês 18,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2295,43568.0,45643.35538784423,0.04763485557850332,Mês 19,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2296,43421.0,45632.96833683125,0.050942362838977615,Mês 20,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2297,43508.0,45576.13236490052,0.04753453077366279,Mês 21,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2298,43757.0,45556.6433953089,0.0411281256783806,Mês 22,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2299,42600.0,45520.53034491797,0.0685570503501871,Mês 23,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2300,43785.0,45507.574540327805,0.039341659023131324,Mês 24,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2301,43270.0,45509.62241868845,0.05175924240093483,Mês 25,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2302,44041.0,45521.30623135694,0.033612003164254646,Mês 26,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2303,44888.0,45533.683023784826,0.01438431259545594,Mês 27,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2304,46299.0,45545.23854389961,0.016280296682442096,Mês 28,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2305,46588.0,45554.243018590576,0.022189340203688162,Mês 29,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2306,47582.0,45557.3854713974,0.04255000900766257,Mês 30,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2307,48459.0,45554.89025648737,0.059929213221746803,Mês 31,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2308,48982.0,45547.518162207634,0.07011722342477575,Mês 32,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
2309,50254.0,45540.397314322334,0.09379557220674307,Mês 33,Fiat,Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2019.0
