Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
1210,53194.0,53141.0,53315.0,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,Mês 2 - Mês 13,52711.45138888889,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1211,53141.0,53315.0,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,Mês 3 - Mês 14,52671.23900462963,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1212,53315.0,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,Mês 4 - Mês 15,52632.09225501544,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1213,53489.0,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,Mês 5 - Mês 16,52575.18327626672,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1214,53115.0,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,Mês 6 - Mês 17,52499.03188262228,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1215,52495.0,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,Mês 7 - Mês 18,52447.70120617413,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1216,52440.0,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,52447.70120617413,Mês 8 - Mês 19,52443.75964002198,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1217,52413.0,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,52447.70120617413,52443.75964002198,Mês 9 - Mês 20,52444.07294335715,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1218,52284.0,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,52447.70120617413,52443.75964002198,52444.07294335715,Mês 10 - Mês 21,52446.662355303575,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1219,52055.0,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,52447.70120617413,52443.75964002198,52444.07294335715,52446.662355303575,Mês 11 - Mês 22,52460.21755157887,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1220,51894.0,52702.41666666666,52711.45138888889,52671.23900462963,52632.09225501544,52575.18327626672,52499.03188262228,52447.70120617413,52443.75964002198,52444.07294335715,52446.662355303575,52460.21755157887,Mês 12 - Mês 23,52493.98568087711,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2017.0
1233,53441.0,53282.0,53032.0,53756.0,54480.0,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,Mês 1 - Mês 12,54605.833333333336,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1234,53282.0,53032.0,53756.0,54480.0,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,Mês 2 - Mês 13,54702.90277777778,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1235,53032.0,53756.0,54480.0,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,Mês 3 - Mês 14,54821.31134259259,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1236,53756.0,54480.0,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,Mês 4 - Mês 15,54970.42062114197,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1237,54480.0,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,Mês 5 - Mês 16,55071.62233957047,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1238,55206.0,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,Mês 6 - Mês 17,55120.92420120135,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1239,55000.0,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,Mês 7 - Mês 18,55113.83455130146,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1240,55176.0,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,55113.83455130146,Mês 8 - Mês 19,55123.32076390991,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1241,54931.0,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,55113.83455130146,55123.32076390991,Mês 9 - Mês 20,55118.93082756907,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1242,55215.0,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,55113.83455130146,55123.32076390991,55118.93082756907,Mês 10 - Mês 21,55134.59172986649,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1243,55786.0,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,55113.83455130146,55123.32076390991,55118.93082756907,55134.59172986649,Mês 11 - Mês 22,55127.8910406887,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1244,55965.0,54605.833333333336,54702.90277777778,54821.31134259259,54970.42062114197,55071.62233957047,55120.92420120135,55113.83455130146,55123.32076390991,55118.93082756907,55134.59172986649,55127.8910406887,Mês 12 - Mês 23,55073.04862741276,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2018.0
1257,58125.0,57747.0,57377.0,59040.0,58650.0,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,Mês 1 - Mês 12,58539.333333333336,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1258,57747.0,57377.0,59040.0,58650.0,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,Mês 2 - Mês 13,58573.86111111111,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1259,57377.0,59040.0,58650.0,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,Mês 3 - Mês 14,58642.7662037037,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1260,59040.0,58650.0,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,Mês 4 - Mês 15,58748.24672067901,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1261,58650.0,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,Mês 5 - Mês 16,58723.93394740226,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1262,58262.0,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,Mês 6 - Mês 17,58730.09510968578,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1263,59227.0,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,Mês 7 - Mês 18,58769.10303549293,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1264,59257.0,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,58769.10303549293,Mês 8 - Mês 19,58730.94495511735,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1265,59327.0,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,58769.10303549293,58730.94495511735,Mês 9 - Mês 20,58687.10703471045,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1266,58946.0,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,58769.10303549293,58730.94495511735,58687.10703471045,Mês 10 - Mês 21,58633.78262093633,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1267,58301.0,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,58769.10303549293,58730.94495511735,58687.10703471045,58633.78262093633,Mês 11 - Mês 22,58607.76450601436,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1268,58213.0,58539.333333333336,58573.86111111111,58642.7662037037,58748.24672067901,58723.93394740226,58730.09510968578,58769.10303549293,58730.94495511735,58687.10703471045,58633.78262093633,58607.76450601436,Mês 12 - Mês 23,58633.32821484889,Chevrolet,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,2019.0
1281,49130.0,49145.0,48532.0,48445.0,49060.0,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,Mês 1 - Mês 12,49271.16666666666,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1282,49145.0,48532.0,48445.0,49060.0,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,Mês 2 - Mês 13,49282.93055555556,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1283,48532.0,48445.0,49060.0,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,Mês 3 - Mês 14,49294.42476851852,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1284,48445.0,49060.0,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,Mês 4 - Mês 15,49357.96016589506,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1285,49060.0,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,Mês 5 - Mês 16,49434.04017971965,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1286,49005.0,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,Mês 6 - Mês 17,49465.21019469629,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1287,49648.0,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,Mês 7 - Mês 18,49503.56104425431,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1288,50020.0,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,49503.56104425431,Mês 8 - Mês 19,49491.52446460884,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1289,50030.0,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,49503.56104425431,49491.52446460884,Mês 9 - Mês 20,49447.484836659576,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1290,50098.0,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,49503.56104425431,49491.52446460884,49447.484836659576,Mês 10 - Mês 21,49398.94190638121,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1291,49154.0,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,49503.56104425431,49491.52446460884,49447.484836659576,49398.94190638121,Mês 11 - Mês 22,49340.687065246304,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1292,48987.0,49271.16666666666,49282.93055555556,49294.42476851852,49357.96016589506,49434.04017971965,49465.21019469629,49503.56104425431,49491.52446460884,49447.484836659576,49398.94190638121,49340.687065246304,Mês 12 - Mês 23,49356.2443206835,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2015.0
1305,52445.0,52322.0,52192.0,52206.0,52409.0,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,Mês 1 - Mês 12,51876.583333333336,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1306,52322.0,52192.0,52206.0,52409.0,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,Mês 2 - Mês 13,51829.21527777778,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1307,52192.0,52206.0,52409.0,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,Mês 3 - Mês 14,51788.14988425926,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1308,52206.0,52409.0,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,Mês 4 - Mês 15,51754.49570794753,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1309,52409.0,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,Mês 5 - Mês 16,51716.87035027649,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1310,52605.0,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,Mês 6 - Mês 17,51659.1928794662,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1311,52714.0,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,Mês 7 - Mês 18,51580.37561942171,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1312,51984.0,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,51580.37561942171,Mês 8 - Mês 19,51485.906921040194,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1313,51975.0,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,51580.37561942171,51485.906921040194,Mês 9 - Mês 20,51444.39916446021,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1314,51056.0,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,51580.37561942171,51485.906921040194,51444.39916446021,Mês 10 - Mês 21,51400.18242816522,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1315,50376.0,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,51580.37561942171,51485.906921040194,51444.39916446021,51400.18242816522,Mês 11 - Mês 22,51428.864297179,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1316,50235.0,51876.583333333336,51829.21527777778,51788.14988425926,51754.49570794753,51716.87035027649,51659.1928794662,51580.37561942171,51485.906921040194,51444.39916446021,51400.18242816522,51428.864297179,Mês 12 - Mês 23,51516.602988610575,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2016.0
1329,57370.0,58011.0,58367.0,57000.0,57105.0,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,Mês 1 - Mês 12,57494.333333333336,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1330,58011.0,58367.0,57000.0,57105.0,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,Mês 2 - Mês 13,57504.694444444445,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1331,58367.0,57000.0,57105.0,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,Mês 3 - Mês 14,57462.50231481482,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1332,57000.0,57105.0,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,Mês 4 - Mês 15,57387.12750771605,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1333,57105.0,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,Mês 5 - Mês 16,57419.388133359054,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1334,57878.0,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,Mês 6 - Mês 17,57445.58714447231,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1335,57481.0,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,Mês 7 - Mês 18,57409.552739845,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1336,57410.0,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,57409.552739845,Mês 8 - Mês 19,57403.59880149875,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1337,57248.0,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,57409.552739845,57403.59880149875,Mês 9 - Mês 20,57403.06536829032,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1338,56845.0,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,57409.552739845,57403.59880149875,57403.06536829032,Mês 10 - Mês 21,57415.98748231451,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1339,57610.0,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,57409.552739845,57403.59880149875,57403.06536829032,57415.98748231451,Mês 11 - Mês 22,57463.56977250738,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1340,57607.0,57494.333333333336,57504.694444444445,57462.50231481482,57387.12750771605,57419.388133359054,57445.58714447231,57409.552739845,57403.59880149875,57403.06536829032,57415.98748231451,57463.56977250738,Mês 12 - Mês 23,57451.36725354967,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2017.0
1353,59525.0,59244.0,58981.0,59794.0,60623.0,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,Mês 1 - Mês 12,60031.083333333336,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1354,59244.0,58981.0,59794.0,60623.0,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,Mês 2 - Mês 13,60073.256944444445,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1355,58981.0,59794.0,60623.0,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,Mês 3 - Mês 14,60142.36168981482,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1356,59794.0,60623.0,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,Mês 4 - Mês 15,60239.14183063272,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1357,60623.0,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,Mês 5 - Mês 16,60276.236983185445,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1358,61447.0,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,Mês 6 - Mês 17,60247.34006511756,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1359,59898.0,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,Mês 7 - Mês 18,60147.36840387736,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1360,60096.0,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,60147.36840387736,Mês 8 - Mês 19,60168.14910420047,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1361,59668.0,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,60147.36840387736,60168.14910420047,Mês 9 - Mês 20,60174.16152955051,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1362,60102.0,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,60147.36840387736,60168.14910420047,60174.16152955051,Mês 10 - Mês 21,60216.34165701306,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1363,60710.0,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,60147.36840387736,60168.14910420047,60174.16152955051,60216.34165701306,Mês 11 - Mês 22,60225.87012843081,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1364,60285.0,60031.083333333336,60073.256944444445,60142.36168981482,60239.14183063272,60276.236983185445,60247.34006511756,60147.36840387736,60168.14910420047,60174.16152955051,60216.34165701306,60225.87012843081,Mês 12 - Mês 23,60185.52597246671,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2018.0
1377,61767.0,61313.0,61203.0,61144.0,62291.0,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,Mês 1 - Mês 12,62395.083333333336,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1378,61313.0,61203.0,61144.0,62291.0,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,Mês 2 - Mês 13,62447.42361111111,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1379,61203.0,61144.0,62291.0,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,Mês 3 - Mês 14,62541.95891203704,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1380,61144.0,62291.0,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,Mês 4 - Mês 15,62653.538821373455,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1381,62291.0,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,Mês 5 - Mês 16,62779.33372315458,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1382,61854.0,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,Mês 6 - Mês 17,62820.028200084125,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1383,62686.0,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,Mês 7 - Mês 18,62900.530550091135,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1384,63320.0,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,62900.530550091135,Mês 8 - Mês 19,62918.40809593206,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1385,63619.0,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,62900.530550091135,62918.40809593206,Mês 9 - Mês 20,62884.942103926405,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1386,63578.0,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,62900.530550091135,62918.40809593206,62884.942103926405,Mês 10 - Mês 21,62823.77061258694,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1387,63007.0,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,62900.530550091135,62918.40809593206,62884.942103926405,62823.77061258694,Mês 11 - Mês 22,62760.91816363585,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1388,62959.0,62395.083333333336,62447.42361111111,62541.95891203704,62653.538821373455,62779.33372315458,62820.028200084125,62900.530550091135,62918.40809593206,62884.942103926405,62823.77061258694,62760.91816363585,Mês 12 - Mês 23,62740.41134393884,Chevrolet,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,2019.0
1401,38640.0,38558.0,38067.0,37576.0,38020.0,38490.0,39047.0,39345.0,39392.0,39464.0,39662.0,39810.0,Mês 1 - Mês 12,38839.25,Chevrolet,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,2015.0
